class	order	family	genus	species	common_name	female_maturity_d	litter_or_clutch_size_n	litters_or_clutches_per_y	adult_body_mass_g	maximum_longevity_y	egg_mass_g	incubation_d	fledging_age_d	longevity_y	adult_svl_cm
Reptilia	Squamata	Eublepharidae	Goniurosaurus	splendens	NA	NA	2	2	10.7	NA	NA	70	NA	NA	7.41
Reptilia	Squamata	Eublepharidae	Goniurosaurus	toyamai	NA	NA	2	2	10.7	NA	NA	70	NA	NA	7.41
Reptilia	Squamata	Eublepharidae	Goniurosaurus	yamashinae	NA	NA	2	2	10.7	NA	NA	70	NA	NA	7.41
Reptilia	Squamata	Eublepharidae	Hemitheconyx	caudicinctus	Fat-tail Gecko	NA	2	1	39.17	16.2	2.71	72	NA	16.2	22.8475
Reptilia	Squamata	Eublepharidae	Hemitheconyx	taylori	Taylor's Fat-tail Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Eublepharidae	Holodactylus	africanus	Boettger's strong-clawed gecko, African Whole-toed Gecko	NA	2	NA	8.6	NA	NA	82.5	NA	NA	7.3
Reptilia	Squamata	Eublepharidae	Holodactylus	cornii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	africana	African Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	amatolica	Amatola Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	bogerti	Bogert's Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	halli	Inland Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	hawequensis	Cape Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	karroica	Inland Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	langi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	loveridgei	Loveridge's Rock Gecko	NA	2	NA	NA	NA	NA	63	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	major	Major Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	marleyi	Pondo Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	multiporis	Pondo Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	nivaria	Drakensberg Rock Gecko	NA	2	1	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	pondolia	Pondo Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	tembulica	Queenstown Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afroedura	transvaalica	Transvaal Rock Gecko, Transvaal Flat Gecko, Zimbabwe Flat Gecko, Limpopo Flat Gecko	NA	2	NA	NA	NA	NA	63	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afrogecko	ansorgii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Afrogecko	porphyreus	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	5
Reptilia	Squamata	Gekkonidae	Afrogecko	swartbergensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Agamura	persica	Spider Gecko	NA	NA	NA	3.2	NA	NA	NA	NA	NA	6
Reptilia	Squamata	Gekkonidae	Ailuronyx	seychellensis	NA	NA	1.5	NA	36	NA	NA	83	NA	NA	9.413
Reptilia	Squamata	Gekkonidae	Ailuronyx	tachyscopaeus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Ailuronyx	trachygaster	Yellow Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Alsophylax	laevis	Southern Even-fingered Gecko	NA	1.4	2	0.82	NA	NA	56	NA	NA	3.316
Reptilia	Squamata	Gekkonidae	Alsophylax	loricatus	Strauch's Even-fingered Gecko	NA	1.4	1.4	0.52	NA	NA	NA	NA	NA	2.8085
Reptilia	Squamata	Gekkonidae	Alsophylax	pipiens	Kaspischer Even-fingered Gecko	NA	1.4	1.4	1.19	NA	NA	68.5	NA	NA	3.391
Reptilia	Squamata	Gekkonidae	Alsophylax	przewalskii	Xinjiang Even-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Alsophylax	szczerbaki	Szczerbak's Even-fingered Gecko	NA	1.4	1.4	0.505	NA	NA	NA	NA	NA	2.789
Reptilia	Squamata	Gekkonidae	Alsophylax	tadjikiensis	Tadjikistan Even-fingered Gecko	NA	1.4	2	0.82	NA	NA	56	NA	NA	3.316
Reptilia	Squamata	Gekkonidae	Altiphylax	baturensis	Batura Glacier Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Altiphylax	levitoni	Leviton's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.791
Reptilia	Squamata	Gekkonidae	Altiphylax	mintoni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Altiphylax	stoliczkai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Altiphylax	tokobajevi	KIrghizia Even-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08
Reptilia	Squamata	Gekkonidae	Blaesodactylus	antongilensis	NA	NA	2	NA	NA	NA	NA	70	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Blaesodactylus	boivini	NA	NA	2	NA	NA	NA	NA	145.5	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Blaesodactylus	sakalava	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Bunopus	blanfordii	Blanford's Rock  Gecko	NA	NA	NA	1.7	NA	NA	NA	NA	NA	4.281
Reptilia	Squamata	Gekkonidae	Bunopus	crassicauda	Thickhead Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Bunopus	spatalurus	Spacious Rock Gecko	NA	2	NA	NA	NA	NA	72	NA	NA	4.5
Reptilia	Squamata	Gekkonidae	Bunopus	tuberculatus	Baiuch Rock  Gecko	NA	2	NA	1.6	NA	NA	NA	NA	NA	4.3
Reptilia	Squamata	Gekkonidae	Calodactylodes	aureus	Indian golden gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Calodactylodes	illingworthorum	Illingworth's Gecko	NA	NA	NA	9.2	NA	NA	NA	NA	NA	8.2
Reptilia	Squamata	Gekkonidae	Chondrodactylus	angulifer	Namib Giant Ground Gecko	NA	1.9	2.8	13.21	10.8	0.3	70	NA	10.8	7.7955
Reptilia	Squamata	Gekkonidae	Chondrodactylus	bibronii	Bibron's Thick-toed Gecko	NA	1.5	NA	12.8	6.1	NA	66	NA	5.35	6.51
Reptilia	Squamata	Gekkonidae	Chondrodactylus	fitzsimonsi	Button-scaled Gecko, Fitzsimons' Thick-toed gecko	NA	1.5	NA	NA	6.1	NA	42	NA	5.35	NA
Reptilia	Squamata	Gekkonidae	Chondrodactylus	turneri	Turner's Thick-toed Gecko	NA	1.5	NA	NA	6.1	NA	42	NA	5.35	NA
Reptilia	Squamata	Gekkonidae	Christinus	guentheri	Lord Howe Island Southern Gecko	NA	2	NA	14.6	NA	NA	150.5	NA	NA	7.63
Reptilia	Squamata	Gekkonidae	Christinus	marmoratus	Marbled Southern Gecko, Marbled Gecko	NA	2	1.2	3.405	12.8	NA	85	NA	12.8	5.203
Reptilia	Squamata	Gekkonidae	Cnemaspis	affinis	Stoliczka's Gecko, Pinang Island Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	africana	African Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.4
Reptilia	Squamata	Gekkonidae	Cnemaspis	anaikattiensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	argus	Dring's Gecko, Argus Rock Gecko, Lawit Mountain Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	assamensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	barbouri	Barbour's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	baueri	Pulau Aur Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	beddomei	Beddome's day gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	boiei	Boie's day gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	boulengerii	Con Dao round eyed gecko, Boulenger's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	chanthaburiensis	Chanthaburi Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	dezwaani	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	dickersonae	Dickerson's Forest Gecko, Four-lined forest gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	dilepis	Two-scaled Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	dringi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	elgonensis	Mt Elgon Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.4
Reptilia	Squamata	Gekkonidae	Cnemaspis	flavolineata	Yellow-Striped Rock Gecko, Titiwangsa Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	gigas	Perret's Nigeria Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	goaensis	Goan Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	heteropholis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	indica	Indian Day Gecko, Nilgiri Dwarf Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	jacobsoni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	jerdonii	Jerdon's Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	kandiana	Kandy Day Gecko, Kandy Rock Gecko	NA	2	8.5	0.86	NA	NA	NA	NA	NA	3.368
Reptilia	Squamata	Gekkonidae	Cnemaspis	kendallii	Kendall's Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	koehleri	Koehler's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.1
Reptilia	Squamata	Gekkonidae	Cnemaspis	kumpoli	Trang Province Gecko, Kumpol's Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	limi	Tioman Island Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	littoralis	Coastal Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	modiglianii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	nairi	Ponmudi Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	nigridius	Borneo Black Gecko, Black-spotted Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	occidentalis	Western Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.4
Reptilia	Squamata	Gekkonidae	Cnemaspis	ornata	Ornate Day Gecko, Ornate Dwarf Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	otai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	pemanggilensis	Pemanggil Island Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	petrodroma	Nigeria Crag Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	phuketensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	podihuna	Deraniyagala's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	quattuorseriata	Sternfeld's Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5
Reptilia	Squamata	Gekkonidae	Cnemaspis	scalpensis	Ferguson's Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	siamensis	Siamese Rock Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	sisparensis	Sispara Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	spinicollis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	timoriensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	tropidogaster	Rough-bellied Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	uzungwae	Tanzania  Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	whittenorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	wynadensis	Wynad Day Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cnemaspis	yercaudensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Colopus	kochii	CapeCross Thick-toed Gecko, Koch's gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Colopus	wahlbergii	Wahlberg's Kalahari Gecko	NA	NA	NA	2.6	NA	NA	NA	NA	NA	4.79
Reptilia	Squamata	Gekkonidae	Crossobamon	eversmanni	Comb-toed Gecko	NA	1.4	2.4	2.23	NA	NA	45.53	NA	NA	4.678
Reptilia	Squamata	Gekkonidae	Crossobamon	orientalis	Sind Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cryptactites	peringueyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	aaroni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	adleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	aequalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	agusanensis	Mindanao Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	angularis	Angulated Bow-fingered Gecko, Angled Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	annandalei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	annulatus	Annulated Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	aravallensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	aurensis	Aur Island Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	ayeyarwadyensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	baluensis	Balu  Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	biordinis	Guadalcanal Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	brevidactylus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	brevipalmatus	Kampuchea Bow-fingered Gecko, Short-hand Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	cavernicolus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	chanhomeae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	chrysopylos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	condorensis	PuloCondore Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	consobrinoides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	consobrinus	Peters' Bow-fingered  Gecko, (Thin-) Banded Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	cracens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	cryptus	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	7.712
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	darmandvillei	Darmandville Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	derongo	Derongo Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	deveti	Moluccan Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	edwardtaylori	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	elok	Malaysia Bow-fingered Gecko, White-eyed Forest Gecko, Beautiful Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	fasciolatum	Banded bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	feae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	fraenatus	Sri Lanka Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	gansi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	gordongekkoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	gubernatoris	Sikkimese bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	ingeri	Sabah Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	interdigitalis	Skin-toe Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	intermedius	Intermediate Bow-fingered Gecko, Cardamon Forest Gecko	NA	2	NA	NA	NA	NA	150	NA	NA	8.695652174
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	irianjayaensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	irregularis	Irregular Bow-fingeredGecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	jarujini	Jarujin's Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	jellesmae	Kabaena Bow-fingeredGecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	khasiensis	Khasi Hills bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	laevigatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	lateralis	Sumatra Bow-fingered Gecko, Spiny Forest Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	loriae	Boulenger's Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	louisiadensis	Ring-tailed Gecko, Banded Gecko	NA	1.5	NA	NA	NA	NA	156.5	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	malayanus	Borneo Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	malcolmsmithi	Smith's bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	markuscombaii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	marmoratus	Marbled Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	martinstolli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	matsuii	Hikida's Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	mimikanus	Mimika Bow-fingered Gecko, Mimika bent-toed gecko (suggested by Mark O'Shea)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	murua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	nepalensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	novaeguineae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	oldhami	Oldham's Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	papilionoides	Butterfly Forest Gecko	NA	1.5	NA	NA	NA	NA	130	NA	NA	19.04761905
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	papuensis	Papua Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	paradoxus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	peguensis	Thai Bow-fingered Gecko, Pegu Forest Gecko	NA	2	3.5	8.05	NA	NA	75	NA	NA	7.8925
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	philippinicus	Philippine Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	phongnhakebangensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	pubisulcus	Inger's Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	pulchellus	Malayan Forest Gecko, Banded Bent-toed Gecko	NA	2	NA	NA	NA	NA	154.5	NA	NA	11.5
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	quadrivirgatus	Taylor's Bow-fingered Gecko, Four-striped Forest Gecko, Marbled Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	ramboda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	redimiculus	Palawan Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	rubidus	Red Bow-fingered Gecko, Andamans Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	russelli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	sadleiri	Sadleir's Bow-fingered Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	semenanjungensis	Peninsular Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reptilia	Squamata	Gekkonidae	Cyrtodactylus	seribuatensis	Seribuat Bent-toed Gecko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
